satisfaction_level,number_project,average_montly_hours,Work_accident,promotion_last_5years,salary,left
83,4,98,0,0,low,1
61,5,156,0,0,low,1
97,4,200,0,0,low,1
50,3,170,0,0,low,1
84,3,200,0,0,low,1
58,4,200,0,0,low,1
59,3,182,0,0,medium,0
77,3,175,0,1,medium,0
78,4,145,1,1,medium,0
60,4,200,1,1,medium,1
53,4,200,1,1,medium,1
73,3,200,0,1,medium,1
76,3,189,0,0,medium,0
12,6,200,0,0,medium,1
20,3,180,0,0,medium,1
50,4,180,0,0,medium,0
79,5,200,1,0,medium,1
96,3,132,0,0,medium,0
26,5,200,0,0,high,0
80,4,173,0,0,low,1
43,3,186,0,0,medium,0
87,4,157,0,0,medium,0
63,4,175,0,0,medium,0
58,3,135,1,0,medium,0
20,4,200,0,0,low,1
62,4,200,0,0,low,1
91,5,159,0,0,low,1
66,3,191,0,0,low,1
53,3,200,0,0,low,1
52,5,200,1,0,low,1
100,6,200,0,0,low,1
73,4,200,0,0,low,1
65,3,200,1,0,low,1
50,5,137,0,0,low,1
94,4,200,0,0,low,1
48,5,198,0,0,low,1
67,5,200,0,0,low,1
73,4,200,0,0,low,1
63,4,200,0,0,low,1
84,4,200,0,0,low,1
20,6,191,0,0,low,1
76,3,148,1,0,low,0
55,3,200,0,0,low,1
80,4,178,1,0,low,1
64,3,165,1,0,low,0
59,5,179,0,0,medium,0
92,3,149,0,0,medium,0
75,3,200,1,0,medium,1
69,5,200,0,0,medium,1
82,3,200,0,0,medium,1
88,3,200,0,0,medium,1
89,3,200,0,0,medium,1
100,5,171,0,0,medium,0
66,4,200,1,0,medium,1
76,3,176,0,0,medium,0
80,5,190,1,0,medium,0
58,4,168,0,0,medium,0
73,3,200,0,0,high,0
100,5,189,1,0,low,1
18,4,200,0,0,medium,1
47,2,152,0,0,medium,0
92,4,200,0,0,medium,1
51,4,130,0,0,medium,0
81,4,153,0,0,low,1
52,3,200,0,0,low,1
95,3,200,0,0,low,1
93,4,200,0,0,low,1
98,4,200,0,0,low,1
79,4,200,0,0,low,1
99,4,200,0,0,low,1
64,5,200,0,0,low,1
54,3,153,0,0,low,0
79,4,187,0,0,low,1
55,4,185,1,0,low,1
18,4,147,0,0,low,1
56,4,188,1,0,low,1
92,2,200,0,0,low,1
99,4,163,0,0,low,1
77,4,189,0,0,low,1
49,3,156,0,0,low,0
98,3,183,0,0,low,1
18,6,200,1,0,low,1
80,4,200,0,0,low,1
81,5,200,0,0,low,1
13,5,198,0,0,medium,1
58,3,200,1,1,medium,1
75,4,200,0,1,medium,1
80,4,200,0,1,medium,1
78,4,143,0,1,medium,0
92,5,200,1,1,medium,1
85,5,200,0,1,medium,1
52,3,200,0,1,medium,1
95,3,200,1,1,medium,1
81,5,200,0,1,medium,1
16,6,200,1,1,medium,1
91,3,150,0,0,medium,0
62,4,193,0,0,high,0
24,5,200,0,0,low,1
88,3,200,0,0,medium,1
94,3,196,0,0,medium,0
76,5,187,0,0,medium,0
49,3,140,0,0,medium,0
93,4,200,0,0,low,1
92,4,113,0,0,low,1
19,4,196,0,0,low,1
66,3,170,0,0,low,1
16,4,200,0,0,low,1
83,5,132,0,0,low,1
69,3,153,0,0,low,0
82,3,147,1,0,low,0
88,5,200,0,0,low,1
31,4,108,0,0,low,1
83,4,200,0,0,low,1
94,5,133,0,0,low,1
65,5,200,0,0,low,1
60,4,147,0,0,low,1
52,3,176,0,0,low,1
66,4,169,0,0,low,1
87,4,144,0,0,low,1
20,5,151,1,0,low,1
63,4,200,1,0,medium,1
69,4,180,0,0,medium,0
48,3,200,0,0,medium,1
80,4,200,0,0,medium,1
89,5,200,0,0,medium,1
67,3,200,0,0,medium,1
37,6,200,0,0,medium,1
93,5,158,0,0,medium,0
69,3,186,0,0,medium,0
16,4,171,0,0,medium,1
81,3,199,1,0,medium,0
97,5,200,0,0,medium,1
77,4,200,0,0,high,0
75,2,200,0,0,low,1
88,3,200,0,0,medium,1
43,5,168,0,0,medium,0
99,4,163,0,0,medium,0
59,5,200,0,0,medium,1
89,4,190,0,0,low,1
54,3,157,0,0,low,0
32,4,200,0,0,low,1
17,6,200,0,0,low,1
78,3,143,0,0,low,0
73,3,121,0,0,low,0
65,2,170,0,0,low,1
80,4,161,0,0,low,1
61,3,200,0,0,low,1
67,3,200,0,0,low,1
63,3,200,0,0,low,1
51,4,140,1,0,low,1
82,5,170,0,0,low,1
79,5,156,0,0,low,1
49,2,113,0,0,low,1
70,3,138,0,0,low,0
13,3,137,0,0,low,1
83,5,200,0,0,low,1
83,3,155,0,0,low,0
19,5,200,0,0,low,1
80,5,200,1,0,low,1
49,2,190,0,0,medium,0
92,3,176,0,0,medium,0
81,4,200,0,0,medium,1
62,3,200,0,0,medium,1
21,3,200,0,0,medium,1
95,5,200,0,0,medium,1
51,4,198,0,0,medium,0
52,3,188,0,0,medium,0
64,3,200,0,0,medium,1
62,4,200,0,0,medium,1
73,5,200,1,0,medium,1
32,4,200,0,0,medium,1
78,2,200,0,0,high,0
65,4,200,1,0,low,1
56,4,200,0,0,medium,1
96,3,142,0,0,medium,0
79,4,200,0,0,medium,1
66,4,200,0,0,medium,1
67,4,171,0,0,low,1
86,4,200,1,0,low,1
57,4,200,1,0,low,1
86,5,171,0,0,low,1
52,5,150,0,0,low,1
73,4,200,1,0,low,1
78,5,200,0,0,low,1
95,3,153,0,0,low,0
75,3,200,0,0,low,1
83,2,149,1,0,low,0
48,4,200,0,0,low,1
30,2,189,1,0,low,1
72,5,200,0,0,low,1
61,3,200,0,0,low,1
31,6,200,1,0,low,1
62,3,200,1,0,low,1
48,3,200,0,0,low,1
97,4,200,1,0,low,1
61,4,153,0,0,low,1
93,3,169,0,0,low,0
89,5,200,0,0,low,1
95,3,155,0,0,medium,0
36,5,155,0,0,medium,1
29,6,105,0,0,medium,1
65,4,200,0,0,medium,1
72,4,200,0,0,medium,1
51,4,198,1,0,medium,0
54,4,158,0,0,medium,0
66,3,157,0,0,medium,0
59,4,178,0,0,medium,0
45,3,145,0,0,medium,0
15,5,200,0,0,medium,1
95,3,174,0,0,medium,0
49,5,140,0,0,high,0
68,3,174,0,0,low,1
70,4,173,0,0,medium,0
90,2,200,0,0,medium,1
94,5,170,0,0,medium,0
80,3,200,0,0,medium,1
59,5,169,0,0,low,1
43,3,109,0,0,low,0
70,5,200,0,0,low,1
51,4,185,0,0,low,1
12,4,191,0,0,low,1
14,5,200,1,0,low,1
86,4,200,0,0,low,1
97,3,200,0,0,low,1
100,2,200,0,0,medium,1
49,3,181,1,0,medium,0
90,3,200,0,0,medium,1
82,4,200,0,0,medium,1
59,3,197,0,0,medium,0
97,4,150,0,0,medium,0
69,3,164,0,0,medium,0
73,3,200,0,0,medium,1
48,2,200,1,0,medium,1
94,4,176,0,0,medium,0
74,3,156,0,0,medium,0
65,4,143,0,0,medium,0
93,4,200,0,0,medium,1
57,3,138,1,0,medium,0
90,3,200,0,0,medium,1
55,4,169,0,0,medium,0
59,3,172,0,0,medium,0
72,4,156,0,0,medium,0
87,4,140,0,0,medium,0
86,4,200,0,0,medium,1
61,4,200,0,0,medium,1
45,5,111,0,0,medium,0
51,4,198,0,0,medium,0
87,4,200,0,0,medium,1
29,5,191,0,0,medium,1
57,3,188,0,0,medium,0
69,4,200,0,0,medium,1
61,2,142,0,0,high,0
96,4,200,0,0,high,0
16,6,200,0,0,high,0
96,4,200,0,0,high,0
77,4,164,0,0,high,0
85,6,200,0,0,high,0
37,3,177,0,0,high,0
68,3,173,1,0,high,0
87,5,165,1,0,high,0
95,3,200,0,0,high,0
84,3,121,1,0,low,0
44,2,200,0,0,low,1
94,4,200,0,0,low,1
85,5,200,0,0,low,1
75,2,200,1,0,low,1
76,5,200,0,0,low,1
13,4,162,0,0,low,1
60,4,200,0,0,low,1
45,4,200,0,0,low,1
49,2,125,1,0,low,0
19,3,167,0,0,low,1
68,5,200,0,0,low,1
53,5,181,0,0,low,1
100,5,200,0,0,low,1
99,3,167,0,0,low,0
29,6,200,0,0,medium,1
54,4,200,1,0,medium,1
25,6,200,0,0,medium,1
71,4,148,0,0,medium,0
96,3,147,0,0,medium,0
80,4,200,0,0,medium,1
82,5,145,0,0,medium,0
19,6,200,0,0,medium,1
43,4,129,0,0,medium,0
62,3,200,0,0,medium,1
75,3,200,0,0,medium,1
56,5,192,1,0,medium,0
88,4,200,0,0,high,0
63,4,192,0,0,high,0
75,3,200,0,0,high,0
74,4,192,0,0,high,0
55,3,178,1,0,high,0
87,4,197,0,0,high,0
13,5,200,0,0,high,0
33,2,200,1,0,high,0
89,4,147,0,0,low,1
56,3,154,1,0,low,0
95,3,200,1,0,low,1
57,4,200,0,0,low,1
72,3,179,0,0,low,1
28,4,170,0,0,low,1
54,4,118,0,0,low,1
54,4,200,0,0,low,1
99,3,200,0,0,medium,1
37,2,146,0,0,medium,1
77,3,200,1,0,medium,1
70,4,180,0,0,medium,0
80,3,200,0,0,medium,1
52,3,200,0,0,medium,1
69,3,172,0,0,medium,0
60,5,200,0,0,medium,1
74,3,136,0,0,medium,0
69,4,200,1,0,medium,1
78,4,137,0,0,medium,0
77,4,191,0,0,medium,0
91,4,132,0,0,medium,0
54,6,200,0,0,medium,1
48,6,200,0,0,medium,1
55,3,194,0,0,medium,0
17,6,191,0,0,medium,1
77,5,200,0,0,medium,1
93,3,200,0,0,medium,1
65,4,200,1,0,medium,1
67,4,200,0,0,medium,1
95,3,199,0,0,medium,0
61,6,200,0,0,medium,1
57,4,132,0,0,high,0
65,4,200,0,0,low,1
85,4,200,0,0,medium,1
61,3,200,0,0,medium,1
65,6,200,1,1,medium,1
92,4,200,0,1,medium,1
37,2,113,0,1,medium,1
48,5,200,0,1,medium,1
82,5,200,0,1,medium,1
84,4,135,0,1,medium,0
57,2,100,1,1,medium,0
80,4,200,0,1,medium,1
49,4,134,0,0,low,1
79,5,158,0,0,low,1
48,3,183,0,0,low,1
28,4,97,0,0,low,1
47,4,200,0,0,low,1
91,4,200,1,0,low,1
75,4,186,1,0,low,1
61,3,200,0,0,high,0
47,3,200,0,0,low,1
22,2,200,0,0,high,0
50,4,130,0,0,high,0
56,3,146,0,0,low,0
84,4,200,0,0,low,1
69,4,200,1,0,high,0
53,3,143,0,0,low,0
17,4,116,0,0,medium,1
48,2,162,1,0,high,0
94,3,200,0,0,medium,1
77,4,153,0,0,medium,0
100,5,194,1,0,medium,0
49,4,200,0,0,medium,1
93,4,200,0,0,high,0
38,3,188,0,0,medium,1
60,4,182,0,0,medium,0
50,2,200,0,0,medium,1
97,5,200,0,0,high,0
93,5,176,0,1,medium,0
50,5,200,0,1,high,0
52,3,200,0,1,low,1
50,4,163,0,1,medium,0
55,3,139,0,1,medium,0
95,3,200,1,1,medium,1
48,2,200,1,1,medium,1
51,5,132,1,1,low,1
96,3,200,0,0,low,1
97,4,177,0,0,low,1
97,5,200,0,0,low,1
71,4,188,0,0,low,1
82,5,200,0,0,low,1
57,4,200,0,0,low,1
48,3,150,0,0,low,0
71,3,200,0,0,low,1
63,5,186,0,0,low,1
99,4,142,0,0,high,0
79,3,126,1,0,low,0
65,4,200,0,0,low,1
70,4,142,0,0,low,1
99,4,167,0,0,low,1
65,4,200,0,0,high,0
92,3,200,0,0,low,1
24,4,200,1,0,low,1
39,3,188,0,0,low,1
82,3,200,0,0,high,0
78,4,200,0,0,low,1
62,3,200,0,0,medium,1
60,5,191,1,0,high,0
49,3,192,0,0,medium,0
82,3,164,0,0,high,0
48,4,149,0,0,medium,0
69,4,149,0,0,medium,0
40,2,165,0,0,medium,1
72,3,200,0,0,medium,1
75,5,200,1,0,medium,1
50,3,200,0,0,medium,1
78,5,200,0,0,medium,1
76,4,147,0,0,medium,0
94,3,200,0,0,high,0
24,6,144,0,0,low,1
99,3,181,0,0,medium,0
67,3,198,1,0,medium,0
76,5,200,0,0,medium,1
76,4,169,0,0,medium,0
55,4,200,1,0,medium,1
74,4,200,1,0,medium,1
81,4,134,1,0,medium,0
98,3,190,0,0,medium,0
98,4,170,0,0,medium,0
58,3,154,0,0,high,0
18,3,142,0,0,low,1
57,5,200,0,0,low,1
70,3,110,0,0,low,0
49,3,200,0,0,high,0
70,4,200,0,1,medium,1
16,5,200,0,1,medium,1
58,3,200,0,1,medium,1
66,4,161,0,1,medium,0
51,2,102,0,1,medium,0
48,4,186,0,1,medium,0
56,3,200,0,1,low,1
81,3,200,0,1,low,1
57,4,200,0,0,low,1
66,3,164,0,0,low,0
22,6,200,0,0,low,1
96,3,200,1,0,medium,1
87,4,140,0,0,medium,0
61,2,103,0,0,medium,0
66,3,178,1,0,medium,0
90,4,137,0,0,medium,0
64,3,143,0,0,medium,0
76,4,170,0,0,medium,0
97,5,135,0,0,medium,0
69,3,174,0,0,medium,0
98,3,166,1,0,medium,0
18,5,174,0,0,medium,1
62,3,200,0,0,medium,1
29,6,187,1,0,high,0
87,5,170,0,0,low,1
91,3,200,0,0,medium,1
53,3,200,1,0,medium,1
69,4,200,1,0,medium,1
14,4,200,0,0,medium,1
70,4,200,0,0,low,1
77,6,200,0,0,low,1
77,6,200,0,0,low,1
76,3,133,0,0,low,0
66,4,157,0,0,low,1
50,3,198,0,0,low,1
57,5,145,0,0,low,1
97,6,118,0,0,low,1
26,5,184,0,0,low,1
72,3,200,1,0,low,1
83,3,200,0,0,low,1
55,3,158,0,0,low,0
77,5,200,0,0,low,1
24,4,200,0,0,low,1
80,3,161,0,0,low,0
50,4,200,1,0,low,1
66,4,179,0,0,low,1
66,4,188,0,0,low,1
66,3,174,0,0,low,1
96,3,177,0,0,low,1
75,5,194,0,0,low,1
78,3,200,0,0,medium,1
57,4,200,0,0,medium,1
78,2,159,1,0,medium,0
57,4,140,0,0,medium,0
84,5,200,0,0,medium,1
23,5,200,0,0,medium,1
53,3,180,0,0,medium,0
82,3,150,0,0,medium,0
59,5,200,0,0,medium,1
50,2,178,0,0,medium,0
100,2,187,0,0,medium,0
94,3,140,0,0,medium,0
86,4,193,0,0,high,0
73,4,200,0,0,low,1
49,3,144,1,0,medium,0
79,2,147,0,0,medium,0
83,6,165,0,0,medium,1
85,3,176,0,0,medium,0
65,3,170,0,0,low,1
94,4,200,1,0,low,1
76,4,200,0,0,low,1
77,4,139,1,0,low,1
77,4,200,1,0,low,1
59,5,123,0,0,low,1
69,3,185,0,0,low,1
51,4,186,0,0,low,1
80,3,178,0,0,low,1
98,3,153,0,0,high,0
69,4,185,1,0,high,0
14,4,142,0,0,high,0
95,4,200,1,0,high,0
53,3,148,0,0,high,0
64,5,200,1,0,high,0
51,4,200,0,0,low,1
36,2,111,0,0,low,1
62,2,200,0,0,low,1
98,4,133,0,0,low,1
53,4,200,0,0,low,1
80,4,200,0,0,low,1
73,3,200,0,0,medium,1
82,3,162,0,0,medium,0
62,5,165,0,0,medium,0
87,5,200,0,0,medium,1
43,4,124,0,0,medium,0
57,2,163,0,0,medium,0
91,3,144,0,0,medium,0
75,5,149,0,0,medium,0
76,5,200,0,0,medium,1
85,4,139,0,0,medium,0
56,3,200,0,0,medium,1
86,3,177,0,0,medium,0
21,5,175,1,0,high,0
94,3,151,0,0,low,0
98,3,185,0,0,medium,0
42,3,200,0,0,medium,1
98,4,200,0,0,medium,1
100,5,167,0,0,medium,0
95,3,183,1,0,low,1
95,4,200,0,0,low,1
68,3,138,1,0,low,0
64,5,122,0,0,low,1
24,6,200,0,0,low,1
37,3,121,0,0,low,1
67,4,200,0,0,low,1
86,4,153,0,0,low,1
43,3,119,0,0,low,0
67,4,141,1,0,low,1
92,4,161,0,0,low,1
43,2,186,0,0,low,1
52,3,200,0,0,low,1
16,3,182,1,0,low,1
49,4,200,1,0,low,1
37,4,167,0,0,low,1
98,5,171,0,0,high,0
33,5,130,0,0,high,0
14,5,200,0,0,high,0
54,5,200,1,0,high,0
63,4,180,0,0,high,0
55,4,200,1,0,high,0
84,3,200,1,0,medium,1
51,4,200,0,0,medium,1
15,3,150,0,1,medium,1
97,5,200,0,1,medium,1
67,3,200,0,1,medium,1
48,4,200,0,1,medium,1
69,4,149,0,1,medium,0
60,3,200,0,1,medium,1
82,2,200,0,1,medium,1
86,4,149,0,1,medium,0
69,4,200,0,0,medium,1
87,5,200,0,0,high,0
17,3,200,0,0,low,1
94,6,200,0,0,medium,1
50,4,200,0,0,medium,1
16,3,200,0,0,medium,1
89,2,200,0,0,medium,1
69,3,200,1,0,low,1
50,5,134,0,0,low,1
16,6,200,0,0,low,1
75,2,200,1,0,low,1
64,5,157,0,0,low,1
78,4,200,0,0,low,1
81,2,200,0,0,high,0
55,3,200,0,0,high,0
53,4,200,0,0,high,0
69,3,200,1,0,high,0
80,3,200,0,0,high,0
77,3,200,0,0,high,0
84,4,200,0,0,low,1
64,4,200,0,0,low,1
78,4,157,0,0,low,1
67,3,149,0,0,low,0
81,3,200,0,0,low,1
91,4,200,0,0,low,1
75,6,200,0,0,medium,1
78,3,200,1,0,medium,1
54,4,173,0,0,medium,0
77,5,200,1,0,medium,1
89,4,200,1,0,medium,1
16,3,200,0,0,medium,1
77,4,200,0,0,medium,1
69,5,200,0,0,medium,1
61,4,134,0,0,medium,0
59,4,189,0,0,medium,0
58,4,113,0,0,medium,0
88,5,200,0,0,medium,1
51,5,200,0,0,high,0
31,3,132,0,0,low,1
52,4,168,0,0,medium,0
57,3,186,1,0,medium,0
50,3,200,0,0,high,0
74,3,180,0,0,high,0
74,3,200,0,0,high,0
82,2,200,0,0,high,0
74,3,200,0,0,high,0
20,6,113,0,0,high,0
63,4,179,0,0,low,1
19,6,157,1,0,low,1
40,4,127,0,0,low,1
71,2,179,0,1,low,1
84,4,197,0,1,low,1
59,4,200,1,1,low,1
57,4,200,1,1,low,1
81,2,176,0,1,low,1
80,4,200,0,1,low,1
49,3,155,0,1,low,0
55,3,178,0,1,low,1
68,3,200,1,1,low,1
55,3,150,0,1,low,0
59,3,166,0,0,low,0
91,5,169,0,0,low,1
48,4,200,0,0,low,1
84,3,200,0,0,low,1
73,4,167,0,0,medium,0
28,6,200,0,0,medium,1
77,3,156,0,0,medium,0
67,3,200,0,0,medium,1
50,3,142,1,0,medium,0
32,3,143,0,0,medium,1
57,3,134,0,0,medium,0
51,5,200,0,0,medium,1
61,3,200,0,0,medium,1
83,4,157,0,0,medium,0
87,5,151,0,0,medium,0
70,3,157,0,0,medium,0
78,3,139,0,0,high,0
71,4,196,1,0,low,1
68,3,159,0,0,medium,0
75,4,200,1,0,medium,1
70,3,200,1,0,medium,1
59,5,157,1,0,medium,0
64,4,157,0,0,low,1
61,5,146,1,0,low,1
77,2,200,0,0,low,1
51,3,200,0,0,low,1
49,3,168,0,0,low,0
77,3,170,0,0,low,1
31,3,200,0,0,low,1
54,3,183,0,0,low,1
56,4,200,0,0,low,1
65,4,200,0,0,low,1
49,2,192,0,0,low,1
82,3,176,0,0,low,1
60,3,183,0,0,low,1
64,3,156,1,0,low,0
70,3,150,0,0,low,0
65,4,200,1,0,low,1
69,5,131,0,0,low,1
93,5,200,1,0,low,1
55,4,168,0,0,low,1
75,4,146,1,0,low,1
47,4,200,0,0,low,1
72,5,200,1,0,medium,1
59,3,200,0,0,medium,1
98,3,199,0,0,medium,0
39,2,102,0,0,medium,1
93,4,139,0,0,medium,0
71,5,200,1,0,medium,1
49,4,200,0,0,medium,1
63,4,200,0,0,medium,1
45,3,169,0,0,medium,0
77,3,190,1,0,medium,0
77,4,200,0,0,medium,1
50,4,200,0,0,medium,1
45,4,156,0,0,high,0
81,4,153,0,0,low,1
83,3,175,0,0,medium,0
47,6,174,0,0,medium,1
25,4,154,0,0,high,0
89,5,200,0,0,high,0
97,3,164,0,0,high,0
60,2,200,0,0,high,0
67,2,134,0,0,high,0
89,3,144,0,0,high,0
60,5,200,0,0,low,1
64,4,139,0,0,low,1
57,3,200,0,0,low,1
56,5,171,1,0,low,1
60,4,200,0,0,medium,1
17,6,200,0,0,medium,1
74,4,200,0,0,medium,1
44,3,125,0,0,medium,0
51,4,200,0,0,medium,1
86,3,162,0,0,medium,0
96,4,198,0,0,medium,0
87,4,198,0,0,medium,0
58,3,200,1,0,medium,1
24,4,200,0,0,medium,1
42,4,200,1,0,medium,1
65,4,184,0,0,medium,0
73,6,189,1,0,medium,1
63,4,200,0,0,medium,1
95,4,200,0,0,medium,1
52,5,145,0,0,medium,0
96,3,164,0,0,medium,0
66,4,200,0,0,medium,1
98,4,154,1,0,medium,0
56,5,200,0,0,medium,1
97,3,154,1,0,medium,0
72,3,200,0,0,medium,1
74,4,194,0,0,medium,0
20,5,200,0,0,medium,1
73,3,200,0,0,medium,1
76,3,200,0,0,low,1
65,4,147,0,0,low,1
66,3,139,1,0,low,0
96,6,137,0,0,low,1
57,4,177,0,0,low,1
61,4,184,0,0,low,1
57,3,200,0,0,low,1
59,3,159,0,0,low,0
92,4,178,0,0,low,1
79,3,149,0,0,low,0
95,4,200,0,0,low,1
24,6,200,0,0,high,0
49,4,161,0,0,high,0
49,3,192,0,0,high,0
97,5,200,0,0,high,0
55,4,200,0,0,high,0
76,5,200,0,0,high,0
53,3,200,0,0,low,1
51,3,182,0,0,low,1
57,2,200,0,0,low,1
58,3,195,0,0,low,1
60,4,146,0,0,low,1
65,4,200,1,0,low,1
91,2,147,0,0,low,1
65,3,156,0,0,low,0
18,3,200,1,0,low,1
66,4,177,0,0,low,1
78,3,135,0,0,medium,0
82,5,178,1,0,medium,0
54,3,190,0,0,medium,0
95,3,200,0,0,medium,1
65,4,172,0,0,medium,0
83,3,200,0,0,medium,1
15,5,188,0,0,medium,1
59,4,197,0,0,medium,0
99,5,151,0,0,medium,0
76,3,200,0,0,medium,1
64,2,200,0,0,medium,1
95,4,151,0,0,medium,0
53,3,191,0,0,high,0
59,2,162,0,0,high,0
69,5,195,0,0,high,0
50,4,200,0,0,high,0
89,3,179,0,0,high,0
56,3,106,0,0,high,0
77,3,200,1,0,high,0
15,3,200,1,0,high,0
88,3,145,0,0,low,0
89,4,153,0,0,low,1
65,2,117,1,0,low,0
58,3,200,0,0,low,1
56,3,200,1,0,low,1
25,5,200,0,0,low,1
87,4,200,0,0,low,1
62,3,158,1,0,low,0
72,4,200,0,0,medium,1
49,4,175,0,0,medium,0
57,4,200,0,0,medium,1
63,3,190,0,0,medium,0
91,5,200,0,0,medium,1
70,5,200,0,0,medium,1
66,5,192,0,0,medium,0
77,5,200,0,0,medium,1
68,3,200,1,0,medium,1
34,3,155,0,0,medium,1
97,4,200,1,0,medium,1
57,4,200,0,0,medium,1
66,3,200,0,0,medium,1
68,4,162,0,0,high,0
49,4,200,0,0,high,0
72,4,184,0,0,high,0
77,4,200,0,0,high,0
77,3,200,0,0,high,0
59,4,200,0,0,high,0
41,6,200,0,0,medium,1
94,5,200,0,0,medium,1
91,4,135,0,0,medium,0
70,3,200,1,0,medium,1
51,3,188,0,0,high,0
22,4,159,0,0,low,1
69,3,153,0,0,medium,0
20,5,167,0,0,medium,1
90,3,158,0,0,medium,0
76,3,180,0,0,medium,0
88,3,200,0,0,medium,1
31,4,104,1,0,medium,1
17,6,174,0,0,medium,1
91,3,195,0,0,medium,0
97,5,200,1,0,medium,1
61,5,200,0,0,medium,1
74,5,200,0,0,low,1
65,5,200,0,0,low,1
87,5,184,0,0,low,1
56,5,200,0,0,low,1
78,4,200,0,0,low,1
73,3,146,0,0,low,0
66,4,161,0,0,low,1
15,5,200,1,0,high,0
52,5,200,1,0,low,1
44,6,134,0,0,high,0
70,3,162,0,0,high,0
63,5,200,1,0,low,1
89,3,200,0,0,low,1
96,4,173,0,0,high,0
98,4,200,1,0,low,1
62,3,200,0,0,medium,1
62,3,144,1,0,high,0
69,5,113,0,0,medium,0
50,4,144,0,0,medium,0
71,5,140,0,0,medium,0
50,3,200,0,0,medium,1
93,3,188,0,0,high,0
95,5,199,1,0,medium,0
17,6,154,1,0,medium,1
92,4,138,0,0,medium,0
64,3,147,0,0,high,0
27,6,173,0,0,medium,1
66,3,200,0,0,high,0
59,3,200,0,0,low,1
93,4,189,0,0,medium,0
58,5,133,0,0,medium,0
96,3,160,0,0,medium,0
69,3,153,0,0,medium,0
41,4,142,1,0,low,1
36,3,167,0,0,low,1
71,4,200,0,0,low,1
94,4,144,0,0,low,1
51,4,140,0,0,low,1
83,4,200,1,0,low,1
22,3,180,0,0,low,1
66,4,173,0,0,low,1
14,3,179,0,0,low,1
16,5,137,1,0,low,1
81,3,165,0,0,high,0
73,3,177,0,0,low,1
70,5,168,0,0,low,1
62,3,200,0,0,low,1
50,5,200,0,0,low,1
70,3,159,0,0,high,0
53,3,163,1,0,low,0
87,3,174,0,0,low,1
59,3,200,1,0,low,1
94,4,191,1,0,high,0
20,5,200,0,0,low,1
42,3,183,0,0,medium,0
43,4,135,0,0,high,0
43,6,154,0,0,high,0
77,5,200,0,0,high,0
76,2,200,0,0,high,0
82,3,200,0,0,high,0
75,5,200,0,0,high,0
63,4,187,0,0,high,0
51,3,133,0,0,medium,0
23,3,123,0,0,medium,1
77,4,200,0,0,medium,1
54,4,140,0,0,medium,0
63,4,182,1,0,high,0
55,3,179,1,0,low,1
31,3,150,1,0,medium,1
98,4,151,0,0,medium,0
16,6,117,0,0,medium,1
54,3,156,0,0,medium,0
73,3,200,0,0,medium,1
16,6,200,0,1,medium,1
57,5,200,0,1,medium,1
88,4,200,1,1,medium,1
95,4,200,0,1,medium,1
93,5,200,0,1,high,0
91,3,200,0,1,low,1
77,4,134,0,1,low,1
24,6,141,1,0,low,1
74,5,160,1,0,high,0
53,4,200,0,0,low,1
89,5,200,0,0,low,1
23,5,200,0,0,low,1
69,3,200,0,0,high,0
52,4,200,0,0,low,1
90,3,200,0,0,low,1
92,5,200,1,0,low,1
72,5,200,1,0,low,1
92,4,143,0,0,low,1
79,5,200,0,0,low,1
48,4,145,0,0,low,1
27,4,108,0,0,medium,1
67,3,200,0,0,medium,1
48,3,200,0,0,medium,1
99,4,200,1,0,medium,1
49,4,200,0,0,medium,1
39,3,100,1,0,medium,1
99,4,200,1,0,medium,1
78,3,200,0,0,medium,1
50,3,154,0,0,medium,0
61,5,200,0,0,high,0
88,4,200,0,1,high,0
44,2,141,1,1,high,0
73,3,200,1,1,high,0
58,4,200,0,1,high,0
74,3,166,1,1,high,0
32,4,117,0,1,medium,1
88,4,200,0,0,medium,1
81,4,200,0,0,medium,1
59,3,138,0,0,low,0
79,3,200,0,0,low,1
92,4,190,1,0,low,1
76,3,192,0,0,low,1
91,5,200,1,0,low,1
80,4,200,1,0,low,1
73,4,200,0,0,low,1
88,3,200,0,0,low,1
65,5,125,0,0,low,1
84,4,178,0,0,low,1
93,5,200,0,0,low,1
64,3,200,0,0,low,1
66,4,200,0,0,low,1
76,3,179,1,0,low,1
34,3,118,0,0,low,1
48,4,196,0,0,low,1
79,4,173,0,0,low,1
82,4,156,0,0,low,1
51,2,180,0,0,low,1
84,4,200,0,0,low,1
66,5,134,0,0,high,0
72,3,189,1,0,high,0
53,4,167,0,0,high,0
81,5,132,1,0,high,0
58,3,200,0,0,high,0
82,2,200,1,0,high,0
72,4,200,0,0,medium,1
90,4,172,0,0,medium,0
98,3,188,0,0,medium,0
56,3,200,0,0,medium,1
77,3,153,1,0,medium,0
61,4,200,0,0,medium,1
97,4,200,1,1,medium,1
64,3,200,0,1,high,0
99,4,200,0,1,low,1
61,3,145,0,1,medium,0
72,4,200,0,1,medium,1
67,2,200,1,1,medium,1
90,3,151,0,0,medium,0
90,4,200,0,0,low,1
63,4,171,0,0,low,1
64,3,200,0,0,low,1
44,3,175,0,0,low,1
64,4,200,0,0,low,1
65,2,180,0,0,low,1
69,5,103,0,0,low,1
93,4,110,0,0,low,1
73,5,184,0,0,low,1
83,4,161,0,0,high,0
82,5,200,0,0,high,0
39,2,200,0,0,high,0
